"GeneName","module_name","kTotal","kWithin","kOut","kDiff","is.hub","ME","MM","Mitocarta","Interactome","in_enriched_module_mitocarta","cor_with_gtex","in_MD_genelist","pathogenic"
"NDUFAB1","salmon",136.751406250277,15.0629125422275,121.688493708049,-106.625581165822,FALSE,0.863617514271877,0.57307901988959,TRUE,TRUE,1,0.186182441146796,FALSE,"unlabelled"
"CIAPIN1","salmon",438.029506604266,15.4422211553993,422.587285448866,-407.145064293467,FALSE,0.841164635531014,0.464355421700293,FALSE,TRUE,1,0.163321835969003,FALSE,"unlabelled"
"MYLIP","salmon",99.9485379862926,8.45040310643643,91.4981348798562,-83.0477317734198,FALSE,-0.782821996295205,0.486318631367316,FALSE,FALSE,1,0.198362948793443,FALSE,"unlabelled"
"SYT7","salmon",57.9806553639599,4.99115351758573,52.9895018463741,-47.9983483287884,FALSE,-0.672418856189885,0.967647684441201,FALSE,FALSE,1,0.191492970300063,FALSE,"unlabelled"
"CEP68","salmon",84.8489888939248,7.64404064544631,77.2049482484785,-69.5609076030322,FALSE,-0.74313581851722,0.939382101432841,FALSE,FALSE,1,0.16899473064056,FALSE,"unlabelled"
"TTC27","salmon",321.691107242484,9.77538529156141,311.915721950923,-302.140336659362,FALSE,0.751878506348602,0.720016263260622,FALSE,FALSE,1,0.208669634994888,FALSE,"unlabelled"
"GLRX2","salmon",97.0684784938307,7.35639804897831,89.7120804448524,-82.3556823958741,FALSE,0.771978902958195,0.293278697749685,TRUE,FALSE,1,0.177445730827985,FALSE,"unlabelled"
"PIAS1","salmon",475.563865705355,14.6800953626835,460.883770342671,-446.203674979988,FALSE,-0.823071023673747,0.698612460904024,FALSE,FALSE,1,0.18162394099731,FALSE,"unlabelled"
"RPL26L1","salmon",181.230359801583,16.326350218892,164.904009582691,-148.577659363799,FALSE,0.889123774325261,0.14821483197099,FALSE,FALSE,1,0.197207913056418,FALSE,"unlabelled"
"LETMD1","salmon",48.9366536175234,3.83492795377189,45.1017256637515,-41.2667977099796,FALSE,-0.627873405875846,0.282819543780183,TRUE,FALSE,1,0.192081728437161,FALSE,"unlabelled"
"ATP9A","salmon",91.0637545069649,7.91664997543224,83.1471045315327,-75.2304545561004,FALSE,-0.756191020352724,0.429991404460013,FALSE,FALSE,1,0.185427104195295,FALSE,"unlabelled"
"GATB","salmon",258.633265215445,12.5023314597198,246.130933755725,-233.628602296005,FALSE,0.823996316303493,0.467084868283166,TRUE,TRUE,1,0.18251042868058,TRUE,"1"
"BCAS1","salmon",141.697144712925,8.74430939919315,132.952835313732,-124.208525914539,FALSE,-0.740722217253704,0.542358613148932,FALSE,FALSE,1,0.203720428570528,FALSE,"unlabelled"
"TGFBR3","salmon",81.4200821362817,5.40497426121445,76.0151078750673,-70.6101336138528,FALSE,-0.653057274493467,0.297021813581585,FALSE,FALSE,1,0.19305275815805,FALSE,"unlabelled"
"UFD1L","salmon",91.2123389661183,11.2911818979002,79.9211570682181,-68.6299751703178,FALSE,0.822721030995362,0.690261973756767,FALSE,FALSE,1,0.17764641632443,FALSE,"unlabelled"
"RAP1GAP","salmon",27.9994020774554,1.6366174599243,26.3627846175311,-24.7261671576068,FALSE,0.530608333092326,0.932952667801542,FALSE,FALSE,1,0.187515383427754,FALSE,"unlabelled"
"CBFA2T2","salmon",76.8486651176914,7.26138843502319,69.5872766826682,-62.325888247645,FALSE,-0.7796574137658,0.648024665828939,FALSE,FALSE,1,0.192015831463004,FALSE,"unlabelled"
"ULK2","salmon",144.740236030279,17.0592345834041,127.681001446874,-110.62176686347,FALSE,-0.886330246822426,0.857940032494047,FALSE,FALSE,1,0.191650651170956,FALSE,"unlabelled"
"PTHLH","salmon",119.863391006146,8.76853570272576,111.09485530342,-102.326319600694,FALSE,0.741903091251576,0.453459428621562,FALSE,FALSE,1,0.183924250144525,FALSE,"unlabelled"
"MRPS33","salmon",107.625931168553,7.85104930646742,99.7748818620858,-91.9238325556184,FALSE,0.742056121290999,0.962484947057573,TRUE,TRUE,1,0.172231273722207,FALSE,"unlabelled"
"FH","salmon",242.0530544774,13.190002779076,228.863051698324,-215.673048919248,FALSE,0.875889153192277,0.101072467121248,TRUE,TRUE,1,0.163253473726071,TRUE,"1"
"DHPS","salmon",140.454626070069,13.2238574172676,127.230768652801,-114.006911235534,FALSE,0.819034485853535,0.932282324394896,FALSE,FALSE,1,0.20252561966538,FALSE,"unlabelled"
"HIRA","salmon",127.476059465687,5.6630347002492,121.813024765438,-116.149990065189,FALSE,0.662204305957205,0.291575044611737,FALSE,FALSE,1,0.193544110907393,FALSE,"unlabelled"
"ARHGAP5","salmon",313.224368383495,10.7843631406995,302.440005242796,-291.655642102096,FALSE,-0.791641704628653,0.827569043725239,FALSE,FALSE,1,0.17090183459127,FALSE,"unlabelled"
"NDUFAF5","salmon",87.5595686559316,10.6218516320511,76.9377170238806,-66.3158653918295,FALSE,0.783986360554939,0.785853282670628,TRUE,TRUE,1,0.202835584413026,TRUE,"1"
"CDK5RAP1","salmon",228.788523145246,16.3104225503944,212.478100594852,-196.167678044457,FALSE,0.846516538110235,0.633743689810776,TRUE,FALSE,1,0.157216681643332,FALSE,"unlabelled"
"EEA1","salmon",112.147944901166,12.546738753024,99.6012061481416,-87.0544673951176,FALSE,-0.795003264931634,0.459361732682323,FALSE,FALSE,1,0.180730580353814,FALSE,"unlabelled"
"HMOX2","salmon",76.3413108226744,4.31834467106982,72.0229661516046,-67.7046214805348,FALSE,0.652772328386221,0.518068781509345,FALSE,FALSE,1,0.176979292281898,FALSE,"unlabelled"
